Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.51  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,500ms
Total data points,6773      
Trigger,0         
Start time,2021-04-23,16:30:34
End time,2021-04-23,17:27:01
Trigger time,2021-04-23,16:30:34
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH1," CH 1","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,5,6,0
CH2," CH 2","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],0,13,23,0
CH3," CH 3","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],9,22,8,0
CH4," CH 4","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],21,0,21,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,Alarm1-10,AlarmOut
      5190,2021/04/23 17:13:48,500,+  55.7,+  19.8,+  27.0,+  52.6,LLLLLLLLLL,LLLL
      5191,2021/04/23 17:13:49,  0,+  55.6,+  19.8,+  27.0,+  52.6,LLLLLLLLLL,LLLL
      5192,2021/04/23 17:13:49,500,+  55.6,+  19.8,+  27.0,+  52.5,LLLLLLLLLL,LLLL
      5193,2021/04/23 17:13:50,  0,+  55.6,+  19.7,+  27.0,+  52.5,LLLLLLLLLL,LLLL
      5194,2021/04/23 17:13:50,500,+  55.6,+  19.8,+  27.0,+  52.6,LLLLLLLLLL,LLLL
      5195,2021/04/23 17:13:51,  0,+  55.6,+  19.8,+  27.0,+  52.6,LLLLLLLLLL,LLLL
      5196,2021/04/23 17:13:51,500,+  55.6,+  19.8,+  27.0,+  52.6,LLLLLLLLLL,LLLL
      5197,2021/04/23 17:13:52,  0,+  55.6,+  19.8,+  27.1,+  52.5,LLLLLLLLLL,LLLL
      5198,2021/04/23 17:13:52,500,+  55.6,+  19.7,+  27.1,+  52.6,LLLLLLLLLL,LLLL
      5199,2021/04/23 17:13:53,  0,+  55.6,+  19.8,+  27.2,+  52.5,LLLLLLLLLL,LLLL
      5200,2021/04/23 17:13:53,500,+  55.5,+  19.8,+  27.2,+  52.5,LLLLLLLLLL,LLLL
      5201,2021/04/23 17:13:54,  0,+  55.6,+  19.8,+  27.1,+  52.5,LLLLLLLLLL,LLLL
      5202,2021/04/23 17:13:54,500,+  55.6,+  19.8,+  27.2,+  52.5,LLLLLLLLLL,LLLL
      5203,2021/04/23 17:13:55,  0,+  55.5,+  19.8,+  27.2,+  52.5,LLLLLLLLLL,LLLL
      5204,2021/04/23 17:13:55,500,+  55.5,+  19.8,+  27.2,+  52.5,LLLLLLLLLL,LLLL
      5205,2021/04/23 17:13:56,  0,+  55.5,+  19.8,+  27.2,+  52.6,LLLLLLLLLL,LLLL
      5206,2021/04/23 17:13:56,500,+  55.4,+  19.8,+  27.2,+  52.5,LLLLLLLLLL,LLLL
      5207,2021/04/23 17:13:57,  0,+  55.5,+  19.8,+  27.2,+  52.5,LLLLLLLLLL,LLLL
      5208,2021/04/23 17:13:57,500,+  55.5,+  19.8,+  27.2,+  52.6,LLLLLLLLLL,LLLL
      5209,2021/04/23 17:13:58,  0,+  55.4,+  19.8,+  27.2,+  52.6,LLLLLLLLLL,LLLL
      5210,2021/04/23 17:13:58,500,+  55.4,+  19.8,+  27.2,+  52.5,LLLLLLLLLL,LLLL
      5211,2021/04/23 17:13:59,  0,+  55.4,+  19.8,+  27.2,+  52.5,LLLLLLLLLL,LLLL
      5212,2021/04/23 17:13:59,500,+  55.4,+  19.8,+  27.3,+  52.6,LLLLLLLLLL,LLLL
      5213,2021/04/23 17:14:00,  0,+  55.4,+  19.8,+  27.3,+  52.6,LLLLLLLLLL,LLLL
      5214,2021/04/23 17:14:00,500,+  55.4,+  19.8,+  27.3,+  52.6,LLLLLLLLLL,LLLL
      5215,2021/04/23 17:14:01,  0,+  55.4,+  19.8,+  27.3,+  52.6,LLLLLLLLLL,LLLL
      5216,2021/04/23 17:14:01,500,+  55.4,+  19.8,+  27.3,+  52.6,LLLLLLLLLL,LLLL
      5217,2021/04/23 17:14:02,  0,+  55.3,+  19.8,+  27.3,+  52.6,LLLLLLLLLL,LLLL
      5218,2021/04/23 17:14:02,500,+  55.3,+  19.8,+  27.3,+  52.6,LLLLLLLLLL,LLLL
      5219,2021/04/23 17:14:03,  0,+  55.3,+  19.8,+  27.3,+  52.6,LLLLLLLLLL,LLLL
      5220,2021/04/23 17:14:03,500,+  55.3,+  19.8,+  27.3,+  52.6,LLLLLLLLLL,LLLL
      5221,2021/04/23 17:14:04,  0,+  55.3,+  19.8,+  27.3,+  52.6,LLLLLLLLLL,LLLL
      5222,2021/04/23 17:14:04,500,+  55.3,+  19.8,+  27.3,+  52.6,LLLLLLLLLL,LLLL
      5223,2021/04/23 17:14:05,  0,+  55.3,+  19.8,+  27.3,+  52.6,LLLLLLLLLL,LLLL
      5224,2021/04/23 17:14:05,500,+  55.3,+  19.8,+  27.3,+  52.6,LLLLLLLLLL,LLLL
      5225,2021/04/23 17:14:06,  0,+  55.3,+  19.8,+  27.3,+  52.6,LLLLLLLLLL,LLLL
      5226,2021/04/23 17:14:06,500,+  55.3,+  19.8,+  27.3,+  52.6,LLLLLLLLLL,LLLL
      5227,2021/04/23 17:14:07,  0,+  55.3,+  19.8,+  27.3,+  52.5,LLLLLLLLLL,LLLL
      5228,2021/04/23 17:14:07,500,+  55.2,+  19.7,+  27.3,+  52.5,LLLLLLLLLL,LLLL
      5229,2021/04/23 17:14:08,  0,+  55.2,+  19.8,+  27.3,+  52.5,LLLLLLLLLL,LLLL
      5230,2021/04/23 17:14:08,500,+  55.2,+  19.8,+  27.3,+  52.5,LLLLLLLLLL,LLLL
      5231,2021/04/23 17:14:09,  0,+  55.2,+  19.8,+  27.3,+  52.5,LLLLLLLLLL,LLLL
      5232,2021/04/23 17:14:09,500,+  55.2,+  19.8,+  27.3,+  52.6,LLLLLLLLLL,LLLL
      5233,2021/04/23 17:14:10,  0,+  55.2,+  19.8,+  27.3,+  52.7,LLLLLLLLLL,LLLL
      5234,2021/04/23 17:14:10,500,+  55.2,+  19.8,+  27.4,+  52.7,LLLLLLLLLL,LLLL
      5235,2021/04/23 17:14:11,  0,+  55.2,+  19.8,+  27.4,+  52.7,LLLLLLLLLL,LLLL
      5236,2021/04/23 17:14:11,500,+  55.1,+  19.8,+  27.4,+  52.7,LLLLLLLLLL,LLLL
      5237,2021/04/23 17:14:12,  0,+  55.2,+  19.8,+  27.4,+  52.7,LLLLLLLLLL,LLLL
      5238,2021/04/23 17:14:12,500,+  55.1,+  19.8,+  27.4,+  52.7,LLLLLLLLLL,LLLL
      5239,2021/04/23 17:14:13,  0,+  55.1,+  19.8,+  27.4,+  52.7,LLLLLLLLLL,LLLL
      5240,2021/04/23 17:14:13,500,+  55.1,+  19.8,+  27.3,+  52.6,LLLLLLLLLL,LLLL
      5241,2021/04/23 17:14:14,  0,+  55.1,+  19.8,+  27.3,+  52.6,LLLLLLLLLL,LLLL
      5242,2021/04/23 17:14:14,500,+  55.1,+  19.8,+  27.3,+  52.5,LLLLLLLLLL,LLLL
      5243,2021/04/23 17:14:15,  0,+  55.1,+  19.8,+  27.4,+  52.7,LLLLLLLLLL,LLLL
      5244,2021/04/23 17:14:15,500,+  55.1,+  19.8,+  27.4,+  52.6,LLLLLLLLLL,LLLL
      5245,2021/04/23 17:14:16,  0,+  55.0,+  19.8,+  27.4,+  52.5,LLLLLLLLLL,LLLL
      5246,2021/04/23 17:14:16,500,+  55.0,+  19.8,+  27.4,+  52.5,LLLLLLLLLL,LLLL
      5247,2021/04/23 17:14:17,  0,+  55.0,+  19.8,+  27.4,+  52.5,LLLLLLLLLL,LLLL
      5248,2021/04/23 17:14:17,500,+  55.0,+  19.8,+  27.4,+  52.4,LLLLLLLLLL,LLLL
      5249,2021/04/23 17:14:18,  0,+  54.9,+  19.8,+  27.4,+  52.3,LLLLLLLLLL,LLLL
      5250,2021/04/23 17:14:18,500,+  54.9,+  19.8,+  27.4,+  52.4,LLLLLLLLLL,LLLL
      5251,2021/04/23 17:14:19,  0,+  54.9,+  19.8,+  27.4,+  52.4,LLLLLLLLLL,LLLL
      5252,2021/04/23 17:14:19,500,+  54.9,+  19.8,+  27.4,+  52.4,LLLLLLLLLL,LLLL
      5253,2021/04/23 17:14:20,  0,+  54.9,+  19.8,+  27.4,+  52.4,LLLLLLLLLL,LLLL
      5254,2021/04/23 17:14:20,500,+  54.9,+  19.9,+  27.4,+  52.4,LLLLLLLLLL,LLLL
      5255,2021/04/23 17:14:21,  0,+  54.9,+  19.9,+  27.3,+  52.5,LLLLLLLLLL,LLLL
      5256,2021/04/23 17:14:21,500,+  54.9,+  19.9,+  27.3,+  52.5,LLLLLLLLLL,LLLL
      5257,2021/04/23 17:14:22,  0,+  54.9,+  19.9,+  27.2,+  52.4,LLLLLLLLLL,LLLL
      5258,2021/04/23 17:14:22,500,+  54.9,+  20.0,+  27.2,+  52.4,LLLLLLLLLL,LLLL
      5259,2021/04/23 17:14:23,  0,+  54.9,+  19.9,+  27.2,+  52.3,LLLLLLLLLL,LLLL
      5260,2021/04/23 17:14:23,500,+  54.9,+  19.9,+  27.2,+  52.4,LLLLLLLLLL,LLLL
      5261,2021/04/23 17:14:24,  0,+  54.9,+  19.9,+  27.1,+  52.4,LLLLLLLLLL,LLLL
      5262,2021/04/23 17:14:24,500,+  54.9,+  19.9,+  27.1,+  52.4,LLLLLLLLLL,LLLL
      5263,2021/04/23 17:14:25,  0,+  54.9,+  19.9,+  27.1,+  52.4,LLLLLLLLLL,LLLL
      5264,2021/04/23 17:14:25,500,+  54.9,+  19.9,+  27.1,+  52.4,LLLLLLLLLL,LLLL
      5265,2021/04/23 17:14:26,  0,+  54.9,+  19.9,+  27.1,+  52.4,LLLLLLLLLL,LLLL
      5266,2021/04/23 17:14:26,500,+  54.9,+  19.9,+  27.1,+  52.5,LLLLLLLLLL,LLLL
      5267,2021/04/23 17:14:27,  0,+  54.8,+  19.9,+  27.1,+  52.4,LLLLLLLLLL,LLLL
      5268,2021/04/23 17:14:27,500,+  54.8,+  19.9,+  27.2,+  52.5,LLLLLLLLLL,LLLL
      5269,2021/04/23 17:14:28,  0,+  54.8,+  19.9,+  27.2,+  52.5,LLLLLLLLLL,LLLL
      5270,2021/04/23 17:14:28,500,+  54.8,+  19.9,+  27.2,+  52.5,LLLLLLLLLL,LLLL
      5271,2021/04/23 17:14:29,  0,+  54.8,+  19.9,+  27.2,+  52.5,LLLLLLLLLL,LLLL
      5272,2021/04/23 17:14:29,500,+  54.8,+  19.9,+  27.2,+  52.6,LLLLLLLLLL,LLLL
      5273,2021/04/23 17:14:30,  0,+  54.8,+  19.9,+  27.2,+  52.7,LLLLLLLLLL,LLLL
      5274,2021/04/23 17:14:30,500,+  54.8,+  19.8,+  27.2,+  52.7,LLLLLLLLLL,LLLL
      5275,2021/04/23 17:14:31,  0,+  54.8,+  19.8,+  27.3,+  52.7,LLLLLLLLLL,LLLL
      5276,2021/04/23 17:14:31,500,+  54.8,+  19.8,+  27.2,+  52.7,LLLLLLLLLL,LLLL
      5277,2021/04/23 17:14:32,  0,+  54.8,+  19.8,+  27.2,+  52.7,LLLLLLLLLL,LLLL
      5278,2021/04/23 17:14:32,500,+  54.7,+  19.8,+  27.3,+  52.7,LLLLLLLLLL,LLLL
      5279,2021/04/23 17:14:33,  0,+  54.7,+  19.8,+  27.3,+  52.7,LLLLLLLLLL,LLLL
      5280,2021/04/23 17:14:33,500,+  54.7,+  19.8,+  27.3,+  52.7,LLLLLLLLLL,LLLL
      5281,2021/04/23 17:14:34,  0,+  54.7,+  19.8,+  27.3,+  52.7,LLLLLLLLLL,LLLL
      5282,2021/04/23 17:14:34,500,+  54.7,+  19.8,+  27.3,+  52.7,LLLLLLLLLL,LLLL
      5283,2021/04/23 17:14:35,  0,+  54.6,+  19.8,+  27.4,+  52.7,LLLLLLLLLL,LLLL
      5284,2021/04/23 17:14:35,500,+  54.6,+  19.8,+  27.4,+  52.7,LLLLLLLLLL,LLLL
      5285,2021/04/23 17:14:36,  0,+  54.6,+  19.8,+  27.4,+  52.7,LLLLLLLLLL,LLLL
      5286,2021/04/23 17:14:36,500,+  54.6,+  19.8,+  27.4,+  52.8,LLLLLLLLLL,LLLL
      5287,2021/04/23 17:14:37,  0,+  54.6,+  19.8,+  27.2,+  52.7,LLLLLLLLLL,LLLL
      5288,2021/04/23 17:14:37,500,+  54.6,+  19.8,+  27.2,+  52.7,LLLLLLLLLL,LLLL
      5289,2021/04/23 17:14:38,  0,+  54.6,+  19.8,+  27.2,+  52.7,LLLLLLLLLL,LLLL
      5290,2021/04/23 17:14:38,500,+  54.6,+  19.8,+  27.2,+  52.7,LLLLLLLLLL,LLLL
      5291,2021/04/23 17:14:39,  0,+  54.6,+  19.8,+  27.1,+  52.6,LLLLLLLLLL,LLLL
      5292,2021/04/23 17:14:39,500,+  54.6,+  19.8,+  27.1,+  52.6,LLLLLLLLLL,LLLL
      5293,2021/04/23 17:14:40,  0,+  54.5,+  19.8,+  27.0,+  52.5,LLLLLLLLLL,LLLL
      5294,2021/04/23 17:14:40,500,+  54.6,+  19.7,+  27.0,+  52.5,LLLLLLLLLL,LLLL
      5295,2021/04/23 17:14:41,  0,+  54.6,+  19.8,+  27.0,+  52.5,LLLLLLLLLL,LLLL
      5296,2021/04/23 17:14:41,500,+  54.5,+  19.8,+  27.0,+  52.5,LLLLLLLLLL,LLLL
      5297,2021/04/23 17:14:42,  0,+  54.5,+  19.7,+  27.0,+  52.5,LLLLLLLLLL,LLLL
      5298,2021/04/23 17:14:42,500,+  54.5,+  19.7,+  27.0,+  52.5,LLLLLLLLLL,LLLL
      5299,2021/04/23 17:14:43,  0,+  54.5,+  19.7,+  27.0,+  52.5,LLLLLLLLLL,LLLL
      5300,2021/04/23 17:14:43,500,+  54.5,+  19.7,+  27.0,+  52.5,LLLLLLLLLL,LLLL
      5301,2021/04/23 17:14:44,  0,+  54.5,+  19.7,+  27.0,+  52.5,LLLLLLLLLL,LLLL
      5302,2021/04/23 17:14:44,500,+  54.5,+  19.7,+  27.0,+  52.5,LLLLLLLLLL,LLLL
      5303,2021/04/23 17:14:45,  0,+  54.5,+  19.7,+  27.0,+  52.4,LLLLLLLLLL,LLLL
      5304,2021/04/23 17:14:45,500,+  54.5,+  19.7,+  27.0,+  52.4,LLLLLLLLLL,LLLL
      5305,2021/04/23 17:14:46,  0,+  54.5,+  19.7,+  27.1,+  52.4,LLLLLLLLLL,LLLL
      5306,2021/04/23 17:14:46,500,+  54.5,+  19.7,+  27.1,+  52.4,LLLLLLLLLL,LLLL
      5307,2021/04/23 17:14:47,  0,+  54.4,+  19.7,+  27.1,+  52.4,LLLLLLLLLL,LLLL
      5308,2021/04/23 17:14:47,500,+  54.4,+  19.7,+  27.2,+  52.4,LLLLLLLLLL,LLLL
      5309,2021/04/23 17:14:48,  0,+  54.4,+  19.7,+  27.2,+  52.4,LLLLLLLLLL,LLLL
      5310,2021/04/23 17:14:48,500,+  54.4,+  19.7,+  27.2,+  52.4,LLLLLLLLLL,LLLL
      5311,2021/04/23 17:14:49,  0,+  54.4,+  19.8,+  27.2,+  52.4,LLLLLLLLLL,LLLL
      5312,2021/04/23 17:14:49,500,+  54.4,+  19.8,+  27.2,+  52.4,LLLLLLLLLL,LLLL
      5313,2021/04/23 17:14:50,  0,+  54.4,+  19.8,+  27.2,+  52.5,LLLLLLLLLL,LLLL
      5314,2021/04/23 17:14:50,500,+  54.3,+  19.8,+  27.2,+  52.5,LLLLLLLLLL,LLLL
      5315,2021/04/23 17:14:51,  0,+  54.4,+  19.8,+  27.2,+  52.5,LLLLLLLLLL,LLLL
      5316,2021/04/23 17:14:51,500,+  54.3,+  19.8,+  27.2,+  52.5,LLLLLLLLLL,LLLL
      5317,2021/04/23 17:14:52,  0,+  54.3,+  19.8,+  27.3,+  52.5,LLLLLLLLLL,LLLL
      5318,2021/04/23 17:14:52,500,+  54.3,+  19.8,+  27.3,+  52.5,LLLLLLLLLL,LLLL
      5319,2021/04/23 17:14:53,  0,+  54.3,+  19.8,+  27.3,+  52.5,LLLLLLLLLL,LLLL
      5320,2021/04/23 17:14:53,500,+  54.3,+  19.8,+  27.4,+  52.5,LLLLLLLLLL,LLLL
      5321,2021/04/23 17:14:54,  0,+  54.3,+  19.8,+  27.4,+  52.5,LLLLLLLLLL,LLLL
      5322,2021/04/23 17:14:54,500,+  54.3,+  19.8,+  27.4,+  52.5,LLLLLLLLLL,LLLL
      5323,2021/04/23 17:14:55,  0,+  54.3,+  19.8,+  27.4,+  52.5,LLLLLLLLLL,LLLL
      5324,2021/04/23 17:14:55,500,+  54.3,+  19.8,+  27.4,+  52.5,LLLLLLLLLL,LLLL
      5325,2021/04/23 17:14:56,  0,+  54.3,+  19.8,+  27.4,+  52.6,LLLLLLLLLL,LLLL
      5326,2021/04/23 17:14:56,500,+  54.2,+  19.8,+  27.4,+  52.7,LLLLLLLLLL,LLLL
      5327,2021/04/23 17:14:57,  0,+  54.2,+  19.8,+  27.4,+  52.7,LLLLLLLLLL,LLLL
      5328,2021/04/23 17:14:57,500,+  54.2,+  19.8,+  27.4,+  52.7,LLLLLLLLLL,LLLL
      5329,2021/04/23 17:14:58,  0,+  54.2,+  19.8,+  27.4,+  52.7,LLLLLLLLLL,LLLL
      5330,2021/04/23 17:14:58,500,+  54.2,+  19.8,+  27.4,+  52.6,LLLLLLLLLL,LLLL
      5331,2021/04/23 17:14:59,  0,+  54.2,+  19.8,+  27.4,+  52.6,LLLLLLLLLL,LLLL
      5332,2021/04/23 17:14:59,500,+  54.2,+  19.8,+  27.4,+  52.6,LLLLLLLLLL,LLLL
      5333,2021/04/23 17:15:00,  0,+  54.2,+  19.8,+  27.4,+  52.6,LLLLLLLLLL,LLLL
      5334,2021/04/23 17:15:00,500,+  54.2,+  19.8,+  27.4,+  52.6,LLLLLLLLLL,LLLL
      5335,2021/04/23 17:15:01,  0,+  54.2,+  19.8,+  27.4,+  52.6,LLLLLLLLLL,LLLL
      5336,2021/04/23 17:15:01,500,+  54.2,+  19.8,+  27.4,+  52.5,LLLLLLLLLL,LLLL
      5337,2021/04/23 17:15:02,  0,+  54.1,+  19.7,+  27.4,+  52.5,LLLLLLLLLL,LLLL
      5338,2021/04/23 17:15:02,500,+  54.1,+  19.8,+  27.4,+  52.5,LLLLLLLLLL,LLLL
      5339,2021/04/23 17:15:03,  0,+  54.1,+  19.8,+  27.4,+  52.5,LLLLLLLLLL,LLLL
      5340,2021/04/23 17:15:03,500,+  54.0,+  19.8,+  27.4,+  52.5,LLLLLLLLLL,LLLL
      5341,2021/04/23 17:15:04,  0,+  54.0,+  19.8,+  27.4,+  52.4,LLLLLLLLLL,LLLL
      5342,2021/04/23 17:15:04,500,+  54.1,+  19.8,+  27.5,+  52.5,LLLLLLLLLL,LLLL
      5343,2021/04/23 17:15:05,  0,+  54.1,+  19.8,+  27.4,+  52.4,LLLLLLLLLL,LLLL
      5344,2021/04/23 17:15:05,500,+  54.1,+  19.8,+  27.4,+  52.4,LLLLLLLLLL,LLLL
      5345,2021/04/23 17:15:06,  0,+  54.1,+  19.8,+  27.4,+  52.4,LLLLLLLLLL,LLLL
      5346,2021/04/23 17:15:06,500,+  54.0,+  19.8,+  27.4,+  52.4,LLLLLLLLLL,LLLL
      5347,2021/04/23 17:15:07,  0,+  54.0,+  19.8,+  27.4,+  52.4,LLLLLLLLLL,LLLL
      5348,2021/04/23 17:15:07,500,+  54.0,+  19.8,+  27.4,+  52.4,LLLLLLLLLL,LLLL
      5349,2021/04/23 17:15:08,  0,+  54.0,+  19.8,+  27.4,+  52.4,LLLLLLLLLL,LLLL
      5350,2021/04/23 17:15:08,500,+  54.0,+  19.8,+  27.4,+  52.4,LLLLLLLLLL,LLLL
      5351,2021/04/23 17:15:09,  0,+  54.0,+  19.8,+  27.5,+  52.4,LLLLLLLLLL,LLLL
      5352,2021/04/23 17:15:09,500,+  54.0,+  19.8,+  27.4,+  52.4,LLLLLLLLLL,LLLL
      5353,2021/04/23 17:15:10,  0,+  54.0,+  19.8,+  27.5,+  52.4,LLLLLLLLLL,LLLL
      5354,2021/04/23 17:15:10,500,+  54.0,+  19.8,+  27.4,+  52.4,LLLLLLLLLL,LLLL
      5355,2021/04/23 17:15:11,  0,+  53.9,+  19.8,+  27.4,+  52.4,LLLLLLLLLL,LLLL
      5356,2021/04/23 17:15:11,500,+  53.9,+  19.8,+  27.5,+  52.4,LLLLLLLLLL,LLLL
      5357,2021/04/23 17:15:12,  0,+  53.9,+  19.8,+  27.4,+  52.3,LLLLLLLLLL,LLLL
      5358,2021/04/23 17:15:12,500,+  53.9,+  19.8,+  27.5,+  52.4,LLLLLLLLLL,LLLL
      5359,2021/04/23 17:15:13,  0,+  53.9,+  19.8,+  27.5,+  52.4,LLLLLLLLLL,LLLL
      5360,2021/04/23 17:15:13,500,+  53.9,+  19.8,+  27.5,+  52.4,LLLLLLLLLL,LLLL
      5361,2021/04/23 17:15:14,  0,+  53.9,+  19.8,+  27.5,+  52.4,LLLLLLLLLL,LLLL
      5362,2021/04/23 17:15:14,500,+  53.9,+  19.8,+  27.5,+  52.4,LLLLLLLLLL,LLLL
      5363,2021/04/23 17:15:15,  0,+  53.9,+  19.8,+  27.5,+  52.4,LLLLLLLLLL,LLLL
      5364,2021/04/23 17:15:15,500,+  53.9,+  19.8,+  27.6,+  52.4,LLLLLLLLLL,LLLL
      5365,2021/04/23 17:15:16,  0,+  53.9,+  19.8,+  27.6,+  52.5,LLLLLLLLLL,LLLL
      5366,2021/04/23 17:15:16,500,+  53.9,+  19.8,+  27.6,+  52.5,LLLLLLLLLL,LLLL
      5367,2021/04/23 17:15:17,  0,+  53.9,+  19.8,+  27.6,+  52.5,LLLLLLLLLL,LLLL
      5368,2021/04/23 17:15:17,500,+  53.9,+  19.8,+  27.6,+  52.5,LLLLLLLLLL,LLLL
      5369,2021/04/23 17:15:18,  0,+  53.9,+  19.8,+  27.7,+  52.5,LLLLLLLLLL,LLLL
      5370,2021/04/23 17:15:18,500,+  53.9,+  19.8,+  27.7,+  52.5,LLLLLLLLLL,LLLL
      5371,2021/04/23 17:15:19,  0,+  53.9,+  19.8,+  27.7,+  52.6,LLLLLLLLLL,LLLL
      5372,2021/04/23 17:15:19,500,+  53.9,+  19.8,+  27.7,+  52.6,LLLLLLLLLL,LLLL
      5373,2021/04/23 17:15:20,  0,+  53.8,+  19.8,+  27.7,+  52.7,LLLLLLLLLL,LLLL
      5374,2021/04/23 17:15:20,500,+  53.9,+  19.8,+  27.7,+  52.7,LLLLLLLLLL,LLLL
      5375,2021/04/23 17:15:21,  0,+  53.8,+  19.8,+  27.7,+  52.6,LLLLLLLLLL,LLLL
      5376,2021/04/23 17:15:21,500,+  53.8,+  19.8,+  27.7,+  52.7,LLLLLLLLLL,LLLL
      5377,2021/04/23 17:15:22,  0,+  53.8,+  19.8,+  27.7,+  52.7,LLLLLLLLLL,LLLL
      5378,2021/04/23 17:15:22,500,+  53.7,+  19.8,+  27.7,+  52.7,LLLLLLLLLL,LLLL
      5379,2021/04/23 17:15:23,  0,+  53.7,+  19.8,+  27.7,+  52.7,LLLLLLLLLL,LLLL
      5380,2021/04/23 17:15:23,500,+  53.7,+  19.8,+  27.7,+  52.6,LLLLLLLLLL,LLLL
      5381,2021/04/23 17:15:24,  0,+  53.7,+  19.8,+  27.7,+  52.7,LLLLLLLLLL,LLLL
      5382,2021/04/23 17:15:24,500,+  53.7,+  19.8,+  27.7,+  52.7,LLLLLLLLLL,LLLL
      5383,2021/04/23 17:15:25,  0,+  53.7,+  19.8,+  27.7,+  52.7,LLLLLLLLLL,LLLL
      5384,2021/04/23 17:15:25,500,+  53.7,+  19.8,+  27.7,+  52.7,LLLLLLLLLL,LLLL
      5385,2021/04/23 17:15:26,  0,+  53.7,+  19.8,+  27.7,+  52.7,LLLLLLLLLL,LLLL
      5386,2021/04/23 17:15:26,500,+  53.7,+  19.8,+  27.7,+  52.6,LLLLLLLLLL,LLLL
      5387,2021/04/23 17:15:27,  0,+  53.7,+  19.8,+  27.7,+  52.7,LLLLLLLLLL,LLLL
      5388,2021/04/23 17:15:27,500,+  53.7,+  19.8,+  27.7,+  52.7,LLLLLLLLLL,LLLL
      5389,2021/04/23 17:15:28,  0,+  53.7,+  19.8,+  27.7,+  52.7,LLLLLLLLLL,LLLL
      5390,2021/04/23 17:15:28,500,+  53.6,+  19.8,+  27.7,+  52.7,LLLLLLLLLL,LLLL
      5391,2021/04/23 17:15:29,  0,+  53.7,+  19.8,+  27.7,+  52.7,LLLLLLLLLL,LLLL
      5392,2021/04/23 17:15:29,500,+  53.6,+  19.8,+  27.7,+  52.7,LLLLLLLLLL,LLLL
      5393,2021/04/23 17:15:30,  0,+  53.7,+  19.8,+  27.7,+  52.7,LLLLLLLLLL,LLLL
      5394,2021/04/23 17:15:30,500,+  53.6,+  19.9,+  27.8,+  52.7,LLLLLLLLLL,LLLL
      5395,2021/04/23 17:15:31,  0,+  53.6,+  19.9,+  27.7,+  52.7,LLLLLLLLLL,LLLL
      5396,2021/04/23 17:15:31,500,+  53.6,+  19.9,+  27.7,+  52.7,LLLLLLLLLL,LLLL
      5397,2021/04/23 17:15:32,  0,+  53.6,+  19.9,+  27.7,+  52.7,LLLLLLLLLL,LLLL
      5398,2021/04/23 17:15:32,500,+  53.6,+  19.9,+  27.7,+  52.7,LLLLLLLLLL,LLLL
      5399,2021/04/23 17:15:33,  0,+  53.6,+  19.9,+  27.6,+  52.7,LLLLLLLLLL,LLLL
      5400,2021/04/23 17:15:33,500,+  53.6,+  19.9,+  27.6,+  52.7,LLLLLLLLLL,LLLL
      5401,2021/04/23 17:15:34,  0,+  53.6,+  19.9,+  27.6,+  52.6,LLLLLLLLLL,LLLL
      5402,2021/04/23 17:15:34,500,+  53.6,+  19.9,+  27.6,+  52.5,LLLLLLLLLL,LLLL
      5403,2021/04/23 17:15:35,  0,+  53.6,+  19.9,+  27.6,+  52.6,LLLLLLLLLL,LLLL
      5404,2021/04/23 17:15:35,500,+  53.6,+  19.9,+  27.6,+  52.6,LLLLLLLLLL,LLLL
      5405,2021/04/23 17:15:36,  0,+  53.6,+  19.9,+  27.6,+  52.5,LLLLLLLLLL,LLLL
      5406,2021/04/23 17:15:36,500,+  53.6,+  19.9,+  27.6,+  52.5,LLLLLLLLLL,LLLL
      5407,2021/04/23 17:15:37,  0,+  53.6,+  19.9,+  27.6,+  52.5,LLLLLLLLLL,LLLL
      5408,2021/04/23 17:15:37,500,+  53.6,+  19.9,+  27.6,+  52.5,LLLLLLLLLL,LLLL
      5409,2021/04/23 17:15:38,  0,+  53.6,+  19.9,+  27.7,+  52.5,LLLLLLLLLL,LLLL
      5410,2021/04/23 17:15:38,500,+  53.6,+  19.9,+  27.6,+  52.5,LLLLLLLLLL,LLLL
      5411,2021/04/23 17:15:39,  0,+  53.6,+  19.9,+  27.7,+  52.5,LLLLLLLLLL,LLLL
      5412,2021/04/23 17:15:39,500,+  53.6,+  19.9,+  27.7,+  52.4,LLLLLLLLLL,LLLL
      5413,2021/04/23 17:15:40,  0,+  53.6,+  19.9,+  27.7,+  52.4,LLLLLLLLLL,LLLL
      5414,2021/04/23 17:15:40,500,+  53.4,+  19.9,+  27.6,+  52.4,LLLLLLLLLL,LLLL
      5415,2021/04/23 17:15:41,  0,+  53.4,+  19.9,+  27.6,+  52.4,LLLLLLLLLL,LLLL
