Vendor,GRAPHTEC Corporation
Model,"GL240"
Version,"Ver1.51"
MaxChannel,10
GSStartCH,10
WLStartCH,0
MaxLogicChannel,0
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,100ms
Total Data Points,18274     
Trigger,0         
Start time,2021-03-22,13:45:32
End time,2021-03-22,14:16:00
Trigger time,2021-03-22,13:45:32
AMP settings
CH,SignalName,Amp,Input,Range,Temperature Range,Filter,SpanUpper,SpanLower,Unit,Color,,,Line,Scaling settings,Input Upper,Input Lower,Output Upper,Output Lower,Unit
CH1," CH 1",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,28,5,6,0
CH2," CH 2",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,0,13,23,0
CH3," CH 3",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,9,22,8,0
CH4," CH 4",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,21,0,21,0
CH5," CH 5",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,28,16,2,0
CH6," CH 6",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,5,23,30,0
CH7," CH 7",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,30,23,1,0
CH8," CH 8",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,28,0,17,0
CH9," CH 9",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,17,11,7,0
CH10," CH10",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,19,27,0,0
CH,Input,Slope,Filter,Span,,Unit,Color,,,Line
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1-10,AlarmOut
16343,2021-03-22 14:12:46,200,+63.8,+74.0,+70.3,+62.0,+90.5,+75.2,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16344,2021-03-22 14:12:46,300,+63.9,+74.0,+70.3,+61.8,+90.3,+75.2,+66.3,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16345,2021-03-22 14:12:46,400,+63.8,+74.0,+70.3,+61.2,+90.3,+75.2,+66.3,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16346,2021-03-22 14:12:46,500,+63.9,+74.0,+70.3,+60.9,+90.2,+75.2,+66.2,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16347,2021-03-22 14:12:46,600,+63.7,+74.0,+70.2,+60.6,+90.4,+75.1,+66.3,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16348,2021-03-22 14:12:46,700,+63.8,+74.1,+70.3,+59.9,+90.3,+75.2,+66.3,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16349,2021-03-22 14:12:46,800,+63.8,+74.0,+70.2,+59.7,+90.3,+75.2,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16350,2021-03-22 14:12:46,900,+63.8,+74.0,+70.3,+59.3,+90.3,+75.2,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16351,2021-03-22 14:12:47,0,+63.8,+74.0,+70.3,+59.0,+90.3,+75.2,+66.3,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16352,2021-03-22 14:12:47,100,+63.9,+74.0,+70.2,+58.8,+90.3,+75.2,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16353,2021-03-22 14:12:47,200,+63.8,+74.0,+70.3,+58.4,+90.3,+75.2,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16354,2021-03-22 14:12:47,300,+63.9,+74.0,+70.2,+58.1,+90.2,+75.2,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16355,2021-03-22 14:12:47,400,+63.9,+74.0,+70.3,+57.7,+90.2,+75.2,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16356,2021-03-22 14:12:47,500,+63.9,+74.0,+70.2,+57.2,+90.2,+75.2,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16357,2021-03-22 14:12:47,600,+63.9,+73.9,+70.2,+56.8,+90.3,+75.2,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16358,2021-03-22 14:12:47,700,+63.8,+74.1,+70.3,+56.5,+90.3,+75.2,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16359,2021-03-22 14:12:47,800,+63.9,+74.0,+70.3,+56.3,+90.2,+75.2,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16360,2021-03-22 14:12:47,900,+63.9,+74.0,+70.2,+55.6,+90.2,+75.2,+66.5,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16361,2021-03-22 14:12:48,0,+63.9,+74.0,+70.2,+55.7,+90.2,+75.2,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16362,2021-03-22 14:12:48,100,+63.9,+74.0,+70.2,+55.5,+90.2,+75.2,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16363,2021-03-22 14:12:48,200,+63.9,+74.0,+70.2,+54.6,+90.3,+75.2,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16364,2021-03-22 14:12:48,300,+63.7,+74.0,+70.2,+54.5,+90.3,+75.1,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16365,2021-03-22 14:12:48,400,+63.9,+74.0,+70.3,+53.9,+90.2,+75.2,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16366,2021-03-22 14:12:48,500,+63.9,+74.0,+70.2,+53.8,+90.3,+75.2,+66.5,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16367,2021-03-22 14:12:48,600,+63.8,+74.0,+70.2,+53.8,+90.3,+75.1,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16368,2021-03-22 14:12:48,700,+63.9,+74.0,+70.2,+53.1,+90.3,+75.1,+66.5,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16369,2021-03-22 14:12:48,800,+63.8,+74.0,+70.3,+53.2,+90.3,+75.2,+66.5,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16370,2021-03-22 14:12:48,900,+63.8,+74.0,+70.2,+53.0,+90.2,+75.2,+66.5,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16371,2021-03-22 14:12:49,0,+63.9,+74.0,+70.3,+52.4,+90.0,+75.2,+66.5,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16372,2021-03-22 14:12:49,100,+63.9,+74.0,+70.2,+52.5,+90.1,+75.1,+66.5,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16373,2021-03-22 14:12:49,200,+63.8,+74.0,+70.2,+52.2,+90.3,+75.2,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16374,2021-03-22 14:12:49,300,+63.8,+74.0,+70.2,+51.7,+90.3,+75.1,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16375,2021-03-22 14:12:49,400,+63.9,+74.0,+70.3,+51.7,+90.1,+75.1,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16376,2021-03-22 14:12:49,500,+63.9,+74.0,+70.2,+51.6,+90.2,+75.2,+66.5,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16377,2021-03-22 14:12:49,600,+63.8,+74.0,+70.3,+51.7,+90.1,+75.2,+66.5,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16378,2021-03-22 14:12:49,700,+63.9,+74.0,+70.2,+51.6,+90.2,+75.2,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16379,2021-03-22 14:12:49,800,+63.8,+74.0,+70.2,+51.6,+90.2,+75.2,+66.5,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16380,2021-03-22 14:12:49,900,+63.8,+74.0,+70.2,+51.4,+90.2,+75.2,+66.5,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16381,2021-03-22 14:12:50,0,+63.9,+74.0,+70.2,+51.0,+90.0,+75.2,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16382,2021-03-22 14:12:50,100,+63.8,+74.0,+70.2,+51.1,+90.3,+75.2,+66.5,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16383,2021-03-22 14:12:50,200,+63.9,+73.9,+70.2,+51.3,+90.2,+75.1,+66.5,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16384,2021-03-22 14:12:50,300,+63.9,+74.0,+70.2,+51.5,+90.3,+75.1,+66.5,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16385,2021-03-22 14:12:50,400,+63.8,+74.0,+70.2,+51.7,+90.0,+75.2,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16386,2021-03-22 14:12:50,500,+63.9,+74.0,+70.3,+52.1,+90.0,+75.2,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16387,2021-03-22 14:12:50,600,+63.9,+73.9,+70.3,+52.4,+90.0,+75.2,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16388,2021-03-22 14:12:50,700,+63.9,+74.0,+70.2,+53.1,+90.2,+75.1,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16389,2021-03-22 14:12:50,800,+63.8,+74.0,+70.2,+53.3,+90.1,+75.2,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16390,2021-03-22 14:12:50,900,+63.7,+74.0,+70.2,+53.9,+90.1,+75.2,+66.5,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16391,2021-03-22 14:12:51,0,+63.9,+74.0,+70.2,+54.4,+90.0,+75.2,+66.5,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16392,2021-03-22 14:12:51,100,+63.9,+74.0,+70.2,+54.6,+90.1,+75.2,+66.6,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16393,2021-03-22 14:12:51,200,+63.9,+74.0,+70.2,+55.2,+90.1,+75.1,+66.6,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16394,2021-03-22 14:12:51,300,+63.9,+74.0,+70.3,+55.7,+90.3,+75.2,+66.6,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16395,2021-03-22 14:12:51,400,+63.9,+74.0,+70.2,+56.3,+90.2,+75.1,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16396,2021-03-22 14:12:51,500,+63.9,+74.0,+70.3,+57.3,+90.1,+75.2,+66.5,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16397,2021-03-22 14:12:51,600,+63.9,+74.0,+70.2,+57.9,+90.3,+75.2,+66.5,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16398,2021-03-22 14:12:51,700,+63.8,+74.0,+70.2,+58.1,+90.2,+75.1,+66.8,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16399,2021-03-22 14:12:51,800,+63.9,+74.0,+70.3,+58.8,+90.2,+75.2,+66.5,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16400,2021-03-22 14:12:51,900,+63.9,+74.0,+70.2,+60.4,+90.2,+75.2,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16401,2021-03-22 14:12:52,0,+63.9,+74.0,+70.2,+61.0,+90.0,+75.2,+66.6,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16402,2021-03-22 14:12:52,100,+63.9,+74.0,+70.2,+61.8,+90.0,+75.2,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16403,2021-03-22 14:12:52,200,+63.9,+74.0,+70.2,+62.7,+90.0,+75.2,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16404,2021-03-22 14:12:52,300,+63.9,+74.0,+70.2,+63.3,+90.0,+75.2,+66.6,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16405,2021-03-22 14:12:52,400,+63.9,+74.0,+70.2,+64.9,+90.2,+75.1,+66.6,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16406,2021-03-22 14:12:52,500,+63.8,+74.0,+70.2,+65.9,+90.0,+75.2,+66.6,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16407,2021-03-22 14:12:52,600,+63.9,+74.0,+70.3,+67.2,+90.0,+75.2,+66.6,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16408,2021-03-22 14:12:52,700,+63.8,+74.0,+70.3,+67.8,+90.0,+75.1,+66.6,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16409,2021-03-22 14:12:52,800,+63.9,+74.0,+70.2,+69.1,+90.0,+75.2,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16410,2021-03-22 14:12:52,900,+63.9,+73.9,+70.2,+70.2,+90.2,+75.2,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16411,2021-03-22 14:12:53,0,+63.8,+74.0,+70.3,+71.3,+89.8,+75.1,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16412,2021-03-22 14:12:53,100,+63.9,+74.0,+70.3,+72.7,+90.0,+75.2,+66.8,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16413,2021-03-22 14:12:53,200,+63.9,+74.0,+70.3,+73.9,+90.2,+75.1,+66.8,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16414,2021-03-22 14:12:53,300,+63.9,+73.9,+70.3,+75.2,+90.0,+75.2,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16415,2021-03-22 14:12:53,400,+63.8,+73.9,+70.2,+76.4,+90.0,+75.2,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16416,2021-03-22 14:12:53,500,+63.9,+74.0,+70.2,+77.6,+90.0,+75.1,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16417,2021-03-22 14:12:53,600,+63.9,+74.0,+70.2,+79.0,+90.0,+75.2,+66.6,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16418,2021-03-22 14:12:53,700,+63.8,+74.0,+70.3,+80.2,+90.0,+75.1,+66.8,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16419,2021-03-22 14:12:53,800,+63.8,+73.9,+70.2,+81.9,+90.0,+75.2,+66.6,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16420,2021-03-22 14:12:53,900,+63.8,+73.9,+70.2,+83.1,+90.2,+75.2,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16421,2021-03-22 14:12:54,0,+63.9,+73.9,+70.3,+84.3,+89.8,+75.2,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16422,2021-03-22 14:12:54,100,+63.9,+73.9,+70.3,+86.1,+90.0,+75.1,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16423,2021-03-22 14:12:54,200,+63.9,+74.0,+70.3,+87.5,+90.0,+75.2,+66.8,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16424,2021-03-22 14:12:54,300,+63.9,+73.9,+70.3,+89.0,+90.1,+75.2,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16425,2021-03-22 14:12:54,400,+63.9,+73.9,+70.2,+90.3,+90.0,+75.2,+66.6,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16426,2021-03-22 14:12:54,500,+63.8,+73.9,+70.3,+92.0,+90.2,+75.2,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16427,2021-03-22 14:12:54,600,+63.9,+74.0,+70.3,+93.7,+90.2,+75.1,+66.8,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16428,2021-03-22 14:12:54,700,+63.9,+74.0,+70.3,+95.4,+90.0,+75.2,+66.8,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16429,2021-03-22 14:12:54,800,+63.9,+73.9,+70.3,+96.4,+90.0,+75.1,+66.6,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16430,2021-03-22 14:12:54,900,+63.9,+73.9,+70.2,+97.9,+90.0,+75.2,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16431,2021-03-22 14:12:55,0,+63.9,+73.9,+70.3,+98.7,+89.7,+75.1,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16432,2021-03-22 14:12:55,100,+63.9,+74.0,+70.3,+99.8,+89.9,+75.2,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16433,2021-03-22 14:12:55,200,+63.9,+74.0,+70.2,+101.8,+89.9,+75.2,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16434,2021-03-22 14:12:55,300,+63.9,+74.0,+70.3,+103.0,+90.0,+75.1,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16435,2021-03-22 14:12:55,400,+63.9,+74.0,+70.2,+104.4,+90.1,+75.2,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16436,2021-03-22 14:12:55,500,+63.9,+73.9,+70.2,+105.4,+90.0,+75.1,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16437,2021-03-22 14:12:55,600,+63.9,+73.9,+70.3,+107.9,+89.9,+75.1,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16438,2021-03-22 14:12:55,700,+63.9,+74.0,+70.2,+109.6,+90.0,+75.1,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16439,2021-03-22 14:12:55,800,+63.9,+74.0,+70.3,+111.2,+90.0,+75.2,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16440,2021-03-22 14:12:55,900,+63.9,+74.0,+70.3,+112.1,+90.0,+75.2,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16441,2021-03-22 14:12:56,0,+63.9,+74.0,+70.2,+115.1,+89.6,+75.1,+66.6,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16442,2021-03-22 14:12:56,100,+63.8,+74.0,+70.3,+116.4,+90.0,+75.1,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16443,2021-03-22 14:12:56,200,+63.9,+74.0,+70.3,+118.0,+90.0,+75.1,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16444,2021-03-22 14:12:56,300,+63.9,+74.0,+70.2,+120.1,+89.9,+75.1,+66.6,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16445,2021-03-22 14:12:56,400,+63.9,+74.0,+70.3,+121.6,+90.0,+75.1,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16446,2021-03-22 14:12:56,500,+63.8,+73.9,+70.3,+123.6,+90.0,+75.1,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16447,2021-03-22 14:12:56,600,+63.9,+74.0,+70.3,+125.1,+90.0,+75.1,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16448,2021-03-22 14:12:56,700,+63.9,+74.0,+70.3,+126.7,+90.0,+75.1,+66.6,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16449,2021-03-22 14:12:56,800,+63.9,+74.0,+70.3,+128.0,+89.9,+75.1,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16450,2021-03-22 14:12:56,900,+63.9,+74.0,+70.3,+129.8,+89.9,+75.1,+66.6,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16451,2021-03-22 14:12:57,0,+63.9,+74.0,+70.3,+131.1,+89.6,+75.1,+66.6,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16452,2021-03-22 14:12:57,100,+63.9,+74.0,+70.3,+133.0,+90.0,+75.1,+66.7,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16453,2021-03-22 14:12:57,200,+63.9,+74.0,+70.3,+134.9,+90.0,+75.1,+66.6,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16454,2021-03-22 14:12:57,300,+63.9,+73.9,+70.2,+136.7,+90.0,+75.1,+66.6,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16455,2021-03-22 14:12:57,400,+63.9,+73.9,+70.2,+139.2,+89.9,+75.1,+66.6,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16456,2021-03-22 14:12:57,500,+63.9,+73.9,+70.2,+140.9,+89.9,+75.1,+66.6,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16457,2021-03-22 14:12:57,600,+64.0,+73.9,+70.3,+143.0,+90.0,+75.1,+66.5,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16458,2021-03-22 14:12:57,700,+63.9,+74.0,+70.3,+145.5,+90.0,+75.1,+66.6,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16459,2021-03-22 14:12:57,800,+63.9,+73.9,+70.3,+148.2,+90.0,+75.1,+66.5,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16460,2021-03-22 14:12:57,900,+63.9,+73.9,+70.3,+150.7,+89.9,+75.1,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16461,2021-03-22 14:12:58,0,+63.9,+73.9,+70.2,+152.8,+89.6,+75.1,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16462,2021-03-22 14:12:58,100,+63.9,+73.9,+70.2,+155.0,+89.7,+75.1,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16463,2021-03-22 14:12:58,200,+63.8,+74.0,+70.3,+157.8,+89.7,+75.1,+66.5,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16464,2021-03-22 14:12:58,300,+64.0,+74.0,+70.3,+160.0,+89.8,+75.1,+66.5,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16465,2021-03-22 14:12:58,400,+63.8,+73.9,+70.2,+162.2,+89.8,+75.1,+66.5,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16466,2021-03-22 14:12:58,500,+63.9,+74.0,+70.3,+164.3,+90.0,+74.9,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16467,2021-03-22 14:12:58,600,+64.1,+74.0,+70.2,+166.6,+89.9,+75.0,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16468,2021-03-22 14:12:58,700,+63.9,+74.0,+70.3,+169.1,+90.0,+75.1,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16469,2021-03-22 14:12:58,800,+64.1,+74.0,+70.2,+171.7,+89.8,+75.1,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16470,2021-03-22 14:12:58,900,+64.1,+74.0,+70.2,+173.2,+89.8,+75.0,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16471,2021-03-22 14:12:59,0,+64.0,+74.0,+70.2,+175.0,+89.6,+75.0,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16472,2021-03-22 14:12:59,100,+64.1,+74.0,+70.2,+177.1,+89.9,+75.1,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16473,2021-03-22 14:12:59,200,+64.1,+74.0,+70.2,+180.8,+89.9,+75.1,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16474,2021-03-22 14:12:59,300,+63.9,+74.0,+70.2,+182.4,+89.9,+75.1,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16475,2021-03-22 14:12:59,400,+64.0,+74.0,+70.2,+185.3,+90.0,+75.1,+66.3,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16476,2021-03-22 14:12:59,500,+63.9,+74.0,+70.2,+187.7,+89.9,+74.9,+66.4,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16477,2021-03-22 14:12:59,600,+64.1,+74.0,+70.2,+190.4,+89.9,+75.1,+66.3,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16478,2021-03-22 14:12:59,700,+64.0,+74.0,+70.2,+193.0,+89.9,+75.1,+66.2,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16479,2021-03-22 14:12:59,800,+64.1,+74.0,+70.3,+193.8,+89.9,+75.1,+66.2,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
16480,2021-03-22 14:12:59,900,+64.1,+74.0,+70.2,+198.3,+89.7,+75.0,+66.2,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
